Gender,Residential_Pincode,Annual_Income_INR,CIBIL_Score,Employment_Gap,Device_OS,Loan_Status
Female,560008,1798886.0,559.0,True,Android,1
Male,560038,,318.0,False,iOS,0
Female,582101,2212862.0,621.0,False,Android,0
Female,560038,987153.0,453.0,True,iOS,1
Female,581101,3154326.0,352.0,True,Android,0
Male,582101,1517956.0,450.0,False,Android,1
Male,581101,3478117.0,558.0,True,iOS,0
Male,581101,2326273.0,360.0,True,Android,1
Male,560067,1927666.0,719.0,True,iOS,0
Male,560067,2822618.0,309.0,True,iOS,1
Male,560001,982817.0,468.0,False,Android,1
Female,560067,1448976.0,521.0,True,Android,0
Female,560008,559573.0,709.0,True,Android,1
Male,580023,1282423.0,332.0,False,Android,0
Male,560067,689405.0,893.0,True,iOS,1
Female,570001,723987.0,544.0,False,iOS,1
Male,560038,397397.0,723.0,False,iOS,0
Male,560038,2436941.0,484.0,False,Android,1
Female,582101,442499.0,894.0,False,iOS,0
Male,581101,1099306.0,331.0,True,iOS,1
Female,580023,1785955.0,483.0,False,iOS,0
Male,570001,3410069.0,780.0,True,Android,1
Male,581101,2716732.0,865.0,True,iOS,0
Female,570001,797718.0,399.0,False,Android,0
Male,580023,2000143.0,542.0,False,Android,0
Female,570001,399850.0,688.0,False,Android,0
Male,560008,3016706.0,613.0,False,Android,0
Female,580023,2735186.0,516.0,True,Android,0
Male,582101,3295305.0,478.0,False,Android,0
Male,560008,2431881.0,745.0,False,Android,0
Female,560001,2317964.0,872.0,False,Android,0
Female,582101,668190.0,559.0,False,iOS,0
Male,570001,583426.0,477.0,False,iOS,1
Female,560038,1089403.0,466.0,False,iOS,0
Female,570001,2780668.0,769.0,False,iOS,0
Male,582101,697632.0,764.0,True,Android,0
Male,560001,,,False,iOS,1
Male,580023,1607317.0,378.0,False,iOS,1
Male,560067,2197800.0,723.0,True,iOS,1
Female,581101,2600125.0,664.0,False,iOS,0
Male,581101,3436777.0,367.0,True,Android,0
Male,560067,2895192.0,786.0,False,iOS,1
Female,560038,584254.0,765.0,False,iOS,0
Male,582101,3124195.0,501.0,False,iOS,0
Male,560067,1006063.0,397.0,True,iOS,0
Male,580023,651499.0,630.0,True,iOS,1
Male,560038,3279749.0,827.0,True,Android,1
Male,560067,1021072.0,816.0,True,iOS,1
Female,560001,3209545.0,351.0,False,Android,0
Male,582101,2666220.0,703.0,True,Android,0
Female,582101,533294.0,730.0,True,iOS,0
Female,582101,936983.0,850.0,False,iOS,1
Female,560001,2111101.0,512.0,False,Android,0
Male,581101,1685672.0,627.0,True,Android,1
Male,582101,1752008.0,,True,Android,0
Female,581101,1172515.0,469.0,True,iOS,1
Female,560008,1251641.0,748.0,True,Android,0
Male,560008,395351.0,488.0,False,iOS,0
Male,560001,3036893.0,877.0,False,iOS,1
Female,582101,2081204.0,333.0,False,iOS,0
Male,560038,3146329.0,443.0,True,Android,1
Male,560038,1286045.0,646.0,False,Android,0
Female,582101,2952894.0,473.0,True,iOS,1
Male,581101,3211249.0,880.0,False,Android,0
Female,582101,,305.0,False,Android,0
Male,560067,2549487.0,585.0,False,Android,0
Male,560038,2017339.0,338.0,False,iOS,0
Female,560038,1470208.0,571.0,True,iOS,0
Female,570001,1466340.0,883.0,True,iOS,0
Female,560067,1583523.0,617.0,False,Android,0
Female,560001,1962608.0,676.0,True,iOS,0
Male,570001,2117583.0,303.0,False,Android,0
Male,581101,957527.0,506.0,True,Android,0
Male,560067,2879888.0,723.0,False,iOS,1
Female,580023,869947.0,670.0,False,iOS,0
Female,560008,514434.0,507.0,False,Android,0
Female,560001,3022362.0,864.0,True,Android,0
Male,560001,557914.0,628.0,True,Android,1
Male,582101,2260037.0,681.0,False,Android,1
Male,570001,3482057.0,669.0,False,Android,1
Male,570001,1507958.0,761.0,True,iOS,0
Female,560001,964171.0,691.0,False,iOS,0
Female,580023,2766723.0,418.0,False,Android,0
Male,580023,2548683.0,856.0,True,Android,0
Female,582101,2060655.0,895.0,False,Android,1
Male,582101,376465.0,791.0,False,iOS,0
Female,560008,2899362.0,789.0,False,Android,1
Male,582101,3189556.0,323.0,False,iOS,0
Female,560001,1541646.0,312.0,True,Android,0
Male,581101,3003372.0,373.0,True,Android,0
Male,581101,1121413.0,401.0,False,iOS,1
Female,560008,887757.0,394.0,True,iOS,0
Male,581101,839845.0,429.0,True,iOS,0
Female,560038,601248.0,829.0,True,Android,0
Male,581101,1793221.0,885.0,False,Android,0
Male,582101,1565800.0,707.0,True,iOS,0
Male,570001,2129788.0,654.0,True,iOS,0
Female,570001,977740.0,857.0,True,iOS,0
Male,581101,2584911.0,362.0,True,iOS,0
Male,560001,,325.0,False,iOS,1
Male,580023,2981687.0,528.0,True,Android,0
Female,581101,2149691.0,776.0,True,iOS,0
Male,581101,1056398.0,378.0,False,Android,0
Female,581101,,689.0,False,iOS,0
Male,570001,2650914.0,565.0,False,Android,1
Male,560001,1355745.0,687.0,False,Android,0
Male,560038,,644.0,True,Android,0
Female,581101,1617167.0,690.0,True,Android,0
Female,560001,585074.0,333.0,True,iOS,1
Male,580023,2526974.0,561.0,True,iOS,0
Female,581101,3047330.0,589.0,False,iOS,0
Female,560067,3086337.0,374.0,False,Android,1
Male,581101,,457.0,False,iOS,0
Female,580023,2051375.0,433.0,True,iOS,0
Female,581101,2674881.0,372.0,True,iOS,0
Male,560038,3261367.0,426.0,False,Android,1
Male,581101,2152528.0,607.0,False,iOS,0
Male,582101,1310438.0,562.0,True,iOS,1
Female,582101,502977.0,791.0,False,iOS,1
Male,581101,2149378.0,870.0,True,Android,0
Male,560038,1163005.0,462.0,False,iOS,1
Male,560008,2532093.0,723.0,False,iOS,1
Male,560038,1520546.0,551.0,False,Android,0
Female,560038,2997248.0,341.0,True,Android,0
Female,580023,1809948.0,806.0,False,iOS,0
Male,582101,2063409.0,543.0,True,iOS,0
Male,560001,2996418.0,471.0,False,iOS,1
Female,580023,3075244.0,857.0,True,Android,0
Male,581101,1610222.0,539.0,True,Android,0
Female,570001,2955737.0,698.0,False,iOS,0
Female,581101,1025354.0,454.0,False,Android,0
Female,560038,2824419.0,303.0,False,iOS,0
Female,560008,2199667.0,326.0,True,iOS,1
Female,570001,1820799.0,456.0,False,Android,0
Male,582101,2695971.0,486.0,True,iOS,0
Female,560067,2935312.0,570.0,True,Android,0
Male,580023,3213452.0,540.0,True,Android,0
Female,570001,1181220.0,613.0,False,iOS,1
Male,560008,682799.0,895.0,False,Android,0
Female,560001,3096107.0,881.0,False,Android,1
Male,580023,413831.0,625.0,True,iOS,0
Female,570001,2847289.0,634.0,False,iOS,0
Male,570001,456083.0,703.0,True,Android,1
Male,560067,1246632.0,524.0,False,Android,0
Female,560001,2891694.0,,True,iOS,0
Male,582101,1573252.0,552.0,True,iOS,1
Female,582101,3256456.0,509.0,True,iOS,0
Male,580023,2901645.0,309.0,False,Android,0
Female,560001,3257184.0,508.0,False,Android,0
Female,560001,3247088.0,300.0,True,iOS,0
Female,560008,576877.0,606.0,True,iOS,1
Female,582101,1032774.0,383.0,False,iOS,1
Male,581101,1365254.0,771.0,False,Android,0
Male,570001,2190108.0,881.0,False,iOS,0
Male,580023,2491024.0,643.0,True,Android,0
Female,560067,638731.0,565.0,True,Android,0
Female,570001,,612.0,False,Android,0
Male,580023,1005055.0,759.0,False,Android,0
Female,580023,1486229.0,400.0,True,Android,0
Male,570001,978884.0,513.0,True,iOS,0
Female,560067,2176328.0,630.0,True,Android,0
Male,560008,2902368.0,477.0,False,iOS,1
Male,580023,1760204.0,367.0,True,Android,0
Male,560067,2632613.0,812.0,True,Android,0
Male,581101,1280190.0,317.0,True,Android,0
Female,560067,2357682.0,375.0,True,Android,0
Male,580023,3160956.0,434.0,True,iOS,0
Female,560001,2244955.0,310.0,True,iOS,0
Female,560067,3496730.0,616.0,False,Android,0
Male,582101,2566454.0,872.0,True,Android,0
Female,560008,2291267.0,372.0,True,Android,1
Female,580023,2926083.0,,False,Android,0
Female,582101,1313481.0,847.0,False,Android,0
Male,582101,1172674.0,790.0,False,Android,0
Female,581101,1944459.0,838.0,True,iOS,0
Female,581101,1144773.0,340.0,False,iOS,0
Female,570001,3122456.0,444.0,False,Android,1
Male,580023,2568083.0,625.0,False,iOS,0
Male,560038,2682069.0,310.0,False,iOS,0
Female,560038,1834533.0,711.0,False,Android,1
Female,560067,3472281.0,563.0,True,iOS,0
Female,581101,2880615.0,550.0,False,iOS,0
Female,560001,311354.0,474.0,False,iOS,0
Female,560001,671041.0,896.0,False,iOS,1
Female,560008,3296846.0,397.0,False,iOS,0
Male,560038,3324882.0,317.0,False,iOS,1
Male,560008,368076.0,513.0,True,Android,0
Male,560001,1477344.0,611.0,False,iOS,0
Male,560008,2541465.0,315.0,True,iOS,1
Female,580023,1304074.0,608.0,True,iOS,0
Male,560008,1035476.0,723.0,True,Android,0
Male,582101,1241351.0,,False,iOS,1
Male,560038,2078330.0,673.0,False,Android,0
Female,582101,2950269.0,303.0,False,iOS,0
Female,580023,424517.0,393.0,False,Android,0
Male,560008,345493.0,701.0,False,Android,1
Female,580023,3045361.0,548.0,True,iOS,0
Male,570001,2836444.0,330.0,True,Android,0
Male,560008,1903088.0,544.0,True,Android,1
Male,560001,3174231.0,435.0,False,Android,0
Female,560067,935364.0,832.0,False,Android,1
Male,560001,2571044.0,584.0,True,iOS,0
Male,582101,568942.0,793.0,False,Android,0
Male,570001,3403295.0,572.0,False,iOS,0
Male,560067,,672.0,True,iOS,1
Female,560067,2897530.0,314.0,False,iOS,0
Female,560067,965744.0,890.0,True,Android,0
Female,581101,1081735.0,405.0,False,iOS,0
Male,570001,1135212.0,565.0,True,iOS,0
Male,560008,1765166.0,712.0,False,Android,0
Male,580023,374489.0,807.0,True,Android,1
Female,560038,709281.0,632.0,False,iOS,1
Female,581101,504326.0,889.0,False,Android,0
Male,560038,2584770.0,728.0,False,iOS,1
Male,560038,1712410.0,453.0,False,Android,0
Male,560001,1940176.0,548.0,True,Android,0
Female,570001,504119.0,853.0,True,iOS,1
Female,580023,1613992.0,658.0,False,iOS,1
Female,580023,817045.0,671.0,True,Android,0
Female,582101,1088916.0,691.0,False,Android,0
Male,560001,2638784.0,359.0,False,Android,0
Male,582101,2512005.0,651.0,True,Android,0
Male,581101,2194382.0,533.0,False,iOS,0
Female,570001,2250645.0,311.0,True,iOS,0
Male,582101,,897.0,False,iOS,0
Male,581101,640419.0,536.0,False,Android,0
Female,570001,1822739.0,815.0,True,iOS,0
Male,581101,1328580.0,327.0,True,Android,0
Male,581101,1149135.0,,True,iOS,0
Female,581101,735662.0,,True,iOS,0
Female,560038,3168415.0,775.0,False,iOS,1
Male,580023,3181937.0,678.0,True,iOS,1
Male,580023,2627645.0,880.0,False,Android,0
Female,580023,2185312.0,499.0,False,iOS,0
Female,560067,3089687.0,329.0,False,iOS,0
Female,560067,2957784.0,393.0,True,Android,0
Male,582101,2602411.0,729.0,False,Android,0
Female,570001,3191949.0,,True,iOS,0
Female,581101,827174.0,481.0,True,Android,0
Male,581101,1924017.0,692.0,False,Android,1
Female,560067,1172393.0,610.0,False,iOS,0
Male,582101,,335.0,False,iOS,1
Female,560008,500110.0,356.0,False,Android,0
Female,580023,2131152.0,894.0,False,Android,0
Male,582101,3414819.0,481.0,False,iOS,1
Female,581101,995198.0,,True,Android,1
Female,570001,2581674.0,827.0,False,iOS,0
Male,560008,801212.0,527.0,True,Android,0
Male,560008,1860508.0,730.0,True,iOS,1
Male,570001,3469736.0,333.0,True,Android,0
Female,580023,1552393.0,662.0,True,iOS,0
Male,560001,2828589.0,363.0,True,iOS,0
Female,570001,495369.0,371.0,True,Android,0
Female,560038,2596504.0,364.0,True,Android,0
Female,570001,665960.0,564.0,False,Android,0
Male,580023,,681.0,False,Android,1
Female,580023,1575104.0,762.0,False,iOS,0
Female,560001,661077.0,580.0,True,iOS,1
Female,560008,3223074.0,398.0,False,Android,1
Male,581101,1611644.0,684.0,False,Android,0
Female,560038,2556768.0,703.0,False,iOS,0
Female,560008,652080.0,404.0,True,iOS,0
Male,581101,2915881.0,317.0,True,Android,0
Male,580023,767471.0,817.0,False,Android,0
Female,560008,1267904.0,424.0,True,iOS,0
Female,570001,1536270.0,886.0,True,Android,0
Female,560067,1788573.0,758.0,True,Android,0
Female,560001,2711602.0,371.0,False,Android,0
Male,570001,644653.0,316.0,False,iOS,1
Male,582101,1117944.0,498.0,True,Android,0
Female,560008,2829032.0,838.0,True,iOS,0
Female,560008,957313.0,802.0,True,iOS,0
Male,560038,2473748.0,783.0,False,Android,0
Male,560038,2737270.0,779.0,True,iOS,1
Male,560038,941563.0,620.0,True,Android,1
Male,560008,2203241.0,856.0,False,iOS,1
Male,580023,2655367.0,353.0,False,iOS,0
Male,582101,543425.0,665.0,False,iOS,0
Female,560008,342402.0,468.0,True,iOS,1
Male,581101,1299469.0,788.0,True,iOS,0
Male,560038,1129495.0,619.0,True,Android,1
Male,560008,2146541.0,,True,iOS,0
Male,570001,2527549.0,373.0,True,Android,0
Female,560008,1990720.0,338.0,True,iOS,0
Male,560038,922700.0,644.0,True,Android,1
Female,560067,,560.0,False,Android,0
Female,580023,,,False,Android,0
Male,570001,1231546.0,859.0,False,Android,0
Female,560001,3177319.0,776.0,True,iOS,0
Male,570001,2498549.0,445.0,True,iOS,0
Male,570001,2626287.0,632.0,True,Android,1
Female,570001,,605.0,True,Android,0
Male,560067,470347.0,720.0,True,Android,1
Female,560067,382475.0,717.0,True,Android,0
Female,582101,2698523.0,633.0,True,iOS,0
Female,581101,1226353.0,497.0,False,Android,0
Female,582101,3148924.0,888.0,True,Android,0
Female,570001,820769.0,777.0,False,Android,0
Female,560067,3144425.0,565.0,False,iOS,0
Female,560001,3411990.0,445.0,True,iOS,0
Male,570001,736549.0,575.0,True,iOS,0
Male,581101,2890034.0,349.0,False,Android,0
Female,580023,988404.0,316.0,False,Android,0
Male,581101,2650794.0,636.0,True,Android,0
Male,581101,1702651.0,642.0,False,Android,0
Male,560001,1380372.0,732.0,True,iOS,0
Male,582101,3152891.0,612.0,False,Android,0
Male,560067,1638508.0,591.0,False,iOS,1
Female,560001,406251.0,324.0,True,iOS,1
Female,582101,2800532.0,476.0,True,iOS,0
Female,560001,2672758.0,544.0,False,iOS,0
Male,580023,1527691.0,457.0,False,iOS,0
Male,560067,390696.0,868.0,True,iOS,0
Female,580023,1335654.0,415.0,True,iOS,1
Female,560008,622437.0,516.0,True,Android,1
Male,570001,1531115.0,314.0,True,iOS,0
Female,570001,551876.0,380.0,False,iOS,0
Male,560038,2882526.0,599.0,False,iOS,0
Female,560001,1370815.0,788.0,False,Android,1
Male,581101,2925061.0,567.0,False,Android,0
Female,570001,1242539.0,507.0,True,Android,0
Female,560067,1751264.0,655.0,True,Android,0
Male,582101,968454.0,,False,Android,1
Female,582101,2604903.0,398.0,True,iOS,0
Male,560067,2717007.0,661.0,False,Android,0
Male,560008,2741651.0,649.0,True,iOS,0
Female,570001,2691890.0,359.0,False,iOS,0
Male,560038,975610.0,507.0,True,Android,0
Female,560038,2979401.0,382.0,False,iOS,1
Female,560038,3359523.0,856.0,True,iOS,1
Female,560008,1416893.0,354.0,False,iOS,1
Female,582101,1170773.0,397.0,True,iOS,0
Male,560067,2234933.0,711.0,True,Android,1
Female,570001,1027934.0,845.0,True,Android,0
Female,570001,354156.0,567.0,True,Android,0
Male,560038,1528345.0,435.0,False,iOS,0
Female,560001,1373275.0,471.0,True,Android,0
Female,560001,1549773.0,892.0,False,Android,1
Male,560038,,784.0,False,Android,1
Male,560001,624175.0,838.0,False,Android,0
Male,580023,2174531.0,639.0,True,Android,1
Female,560067,1836395.0,858.0,False,Android,1
Male,580023,2195554.0,566.0,False,iOS,0
Female,560001,2140638.0,,False,Android,0
Male,560001,1191749.0,646.0,True,iOS,1
Male,560001,2179348.0,453.0,True,Android,0
Male,581101,412839.0,829.0,True,Android,0
Male,581101,2910247.0,357.0,True,iOS,0
Male,581101,2282213.0,559.0,False,iOS,0
Female,560038,1278229.0,561.0,True,iOS,0
Female,560008,2554818.0,764.0,True,iOS,1
Male,560038,,477.0,True,iOS,0
Male,581101,2458584.0,899.0,True,iOS,0
Female,582101,428277.0,846.0,True,iOS,0
Male,570001,957538.0,603.0,True,Android,0
Female,570001,2892622.0,425.0,True,Android,1
Female,581101,1029378.0,832.0,True,Android,1
Female,560008,1880783.0,365.0,True,iOS,1
Female,570001,2652108.0,,True,Android,0
Female,582101,424000.0,489.0,True,Android,0
Male,560001,2065832.0,454.0,False,iOS,0
Female,580023,1587804.0,650.0,False,Android,0
Male,580023,2971645.0,313.0,False,Android,0
Male,570001,,702.0,False,Android,1
Female,580023,2413355.0,425.0,False,iOS,0
Female,560001,2756808.0,,True,iOS,0
Female,560067,,819.0,True,iOS,1
Male,560067,2002809.0,361.0,True,Android,0
Female,581101,1283311.0,406.0,True,Android,0
Female,560008,3083825.0,899.0,False,Android,1
Male,560001,1847678.0,476.0,True,Android,1
Female,560067,2193015.0,829.0,True,Android,0
Male,582101,1752165.0,428.0,False,Android,0
Male,560008,883905.0,725.0,True,iOS,1
Female,560001,3200399.0,336.0,True,Android,1
Male,560038,3029266.0,788.0,False,iOS,0
Male,570001,1934380.0,665.0,False,iOS,0
Male,570001,3110377.0,487.0,True,Android,0
Female,581101,3386350.0,818.0,True,iOS,0
Female,560008,1470047.0,364.0,False,iOS,0
Female,560008,2750476.0,703.0,True,Android,1
Male,581101,3202179.0,502.0,False,iOS,0
Male,560038,518376.0,457.0,False,iOS,0
Male,582101,1441550.0,596.0,True,Android,0
Male,560008,,639.0,True,Android,0
Male,560067,3105923.0,305.0,False,Android,0
Male,560001,1651974.0,682.0,True,Android,0
Female,560067,,425.0,False,iOS,0
Female,581101,309745.0,851.0,True,Android,0
Male,560008,2305526.0,876.0,False,Android,1
Male,582101,2215978.0,499.0,False,Android,0
Female,560001,1797388.0,743.0,False,Android,1
Female,570001,1877871.0,552.0,True,Android,0
Male,560067,1515147.0,836.0,False,Android,0
Male,582101,3014999.0,529.0,False,Android,0
Male,560001,2196306.0,642.0,False,Android,0
Female,582101,823603.0,800.0,False,Android,0
Female,582101,1560056.0,560.0,False,iOS,0
Female,582101,2800149.0,548.0,True,iOS,0
Male,570001,1339495.0,534.0,True,Android,0
Female,560008,893814.0,762.0,False,iOS,1
Female,582101,1504638.0,659.0,True,iOS,0
Female,581101,952633.0,803.0,True,iOS,0
Male,582101,2319796.0,877.0,True,iOS,0
Male,560008,2972404.0,571.0,True,iOS,1
Male,560067,618460.0,833.0,True,iOS,1
Male,560008,,793.0,False,iOS,1
Female,581101,1725948.0,480.0,False,iOS,1
Female,570001,733282.0,706.0,True,iOS,0
Male,570001,1818890.0,751.0,False,Android,0
Female,560008,772046.0,392.0,False,Android,0
Female,560008,1316847.0,364.0,True,iOS,0
Male,580023,3005266.0,590.0,False,iOS,0
Female,570001,1615521.0,854.0,True,iOS,0
Male,570001,1028106.0,816.0,False,iOS,0
Male,560001,2478527.0,591.0,True,iOS,0
Female,581101,982534.0,356.0,True,Android,0
Female,560001,3220263.0,439.0,True,Android,0
Male,581101,939135.0,749.0,True,iOS,0
Male,560067,2060687.0,746.0,True,Android,1
Male,560008,1476041.0,592.0,False,iOS,0
Male,580023,2666952.0,824.0,False,Android,1
Male,560008,,635.0,False,iOS,0
Female,582101,982136.0,706.0,True,Android,1
Male,582101,2771512.0,436.0,False,iOS,0
Female,560001,2874362.0,,True,iOS,0
Male,582101,3062542.0,455.0,False,iOS,0
Male,580023,3485721.0,350.0,False,iOS,0
Female,582101,733450.0,376.0,False,iOS,0
Male,570001,621898.0,350.0,True,iOS,1
Male,560008,1839066.0,335.0,False,Android,0
Female,560038,772943.0,,False,iOS,0
Male,580023,1802536.0,333.0,True,iOS,0
Male,560038,1438769.0,531.0,False,iOS,0
Male,560067,1023143.0,422.0,False,Android,0
Male,560067,1290052.0,844.0,True,Android,1
Female,560008,1202459.0,690.0,True,Android,0
Male,570001,2581638.0,899.0,False,iOS,0
Male,560008,1730676.0,776.0,True,iOS,1
Male,560038,784265.0,717.0,False,iOS,0
Female,580023,1461517.0,478.0,True,iOS,0
Male,582101,2778849.0,555.0,True,iOS,0
Male,560038,744914.0,352.0,True,iOS,1
Male,570001,635101.0,817.0,True,Android,0
Male,582101,2284935.0,449.0,True,Android,0
Male,580023,1995521.0,755.0,False,iOS,0
Male,560008,1545882.0,496.0,True,iOS,0
Female,581101,448167.0,832.0,True,iOS,0
Female,581101,3408758.0,525.0,False,iOS,1
Male,570001,1792453.0,756.0,True,iOS,0
Male,560001,2311753.0,463.0,True,iOS,1
Female,560038,1823700.0,756.0,False,iOS,1
Male,582101,1763935.0,887.0,True,Android,0
Male,560008,2337530.0,716.0,False,iOS,0
Female,560038,2169110.0,597.0,True,iOS,0
Male,560001,1870860.0,536.0,False,iOS,0
Male,560038,2909069.0,614.0,False,Android,1
Female,560008,3121925.0,810.0,False,iOS,1
Male,580023,932473.0,373.0,True,Android,1
Male,560008,1459578.0,399.0,True,Android,0
Male,560038,794728.0,337.0,False,Android,0
Male,560067,1778522.0,642.0,False,Android,0
Male,581101,2660484.0,466.0,False,Android,0
Male,560008,1944803.0,690.0,True,Android,0
Male,560008,,,True,Android,0
Female,582101,1165905.0,382.0,False,iOS,0
Male,570001,3470747.0,527.0,True,iOS,0
Female,582101,651877.0,606.0,False,iOS,1
Female,570001,2614652.0,787.0,True,Android,1
Male,560001,2563267.0,896.0,False,iOS,1
Male,560008,3292967.0,302.0,False,Android,0
Female,560008,384047.0,407.0,False,Android,0
Female,560067,514838.0,308.0,True,Android,1
Female,560038,881635.0,737.0,False,iOS,1
